"color","num_critic_for_reviews","duration","director_facebook_likes","actor_3_facebook_likes","actor_1_facebook_likes","gross","num_voted_users","cast_total_facebook_likes","facenumber_in_poster","num_user_for_reviews","content_rating","budget","title_year","actor_2_facebook_likes","imdb_score","aspect_ratio","movie_facebook_likes","imdb_binary"
"Color",27,90,6,940,3000,124720,1560,4987,0,15,"PG",5e+06,2008,1000,7.3,1.85,777,1
"Color",31,90,204,697,1000,99147,1884,3207,3,28,"R",2e+06,1998,697,6.2,1.85,69,1
"Color",133,90,0,15,343,65087,8824,408,0,108,"R",5e+06,2007,29,6.2,1.85,559,1
"Color",13,103,34,227,811,16066,1207,1789,0,44,"R",5e+06,2004,522,3.3,2.35,40,0
"Color",99,113,44,4,61,617228,6183,92,1,27,"R",84450000,2006,12,7.4,1.85,1000,1
"Color",115,99,766,269,595,274385,29203,1519,3,26,"",4e+06,2009,486,7.3,1.85,0,1
"Color",104,148,0,263,3000,24475416,72443,3967,0,309,"R",890000,1996,324,8,1.85,0,1
"Color",303,93,0,581,1000,47277326,138814,2990,0,1516,"R",4800000,2005,1000,5.9,2.35,0,0
"Color",122,94,187,427,1000,1247453,11202,3690,0,123,"R",2800000,2005,887,6.8,2.35,750,1
"Color",359,121,337,41,982,1729969,68211,1520,0,219,"R",5e+06,2011,463,7.4,2.35,14000,1
"Color",130,118,7,339,968,1705139,4695,2545,0,69,"R",4700000,1988,733,6.7,1.85,0,1
"Color",64,98,16,621,10000,238774,9611,11703,0,70,"PG-13",NA,2006,838,6.8,1.85,864,1
"Color",159,101,365,14,237,8025872,19234,302,3,258,"X",4700000,1986,28,5.5,1.85,0,0
"Color",440,90,0,428,33000,778565,83234,34779,1,475,"R",4800000,2013,1000,5.7,1.85,30000,0
"Color",96,105,11,16,18000,1340891,18940,18105,0,182,"PG-13",NA,2004,66,7.8,1.85,2000,1
"Color",87,100,3,9,74,513836,6304,143,1,21,"R",4600000,2010,52,7.2,1.85,0,1
"Color",121,97,4,577,13000,434417,8867,15093,1,65,"Not Rated",4600000,2007,1000,5.9,1.85,0,0
"Color",43,100,0,3,109,728,2776,122,0,22,"",NA,2006,10,7.3,1.85,285,1
"Color",45,96,37,542,801,81200000,87739,3113,0,133,"R",4500000,1984,760,6.7,1.85,0,1
"Color",84,117,179,239,1000,52700832,107923,1862,4,197,"R",4500000,1994,398,7.1,1.66,0,1
"Color",202,108,0,346,22000,13060843,149528,26050,0,454,"R",1.5e+07,2002,3000,7.7,2.35,0,1
"Color",120,109,0,126,3000,3798532,41138,3668,0,208,"R",4500000,1996,441,7.4,1.85,2000,1
"Color",234,102,0,167,1000,3609278,573541,2235,0,1916,"R",4500000,2000,1000,8.4,1.37,38000,1
"Color",35,115,98,4,341,1687311,2412,371,3,40,"PG-13",7e+08,1998,26,7.2,2,539,1
"Color",283,133,219,701,15000,727883,580999,17040,1,2110,"R",4500000,2001,933,8.1,2.35,33000,1
"Color",16,105,5,122,274,1391770,1592,793,6,14,"PG-13",NA,2011,154,6,2.35,0,1
"Color",54,122,4,3,25,713413,9171,48,1,68,"R",4500000,1997,20,7.8,1.85,689,1
"Color",92,106,68,391,835,410241,32357,2110,0,199,"R",2e+06,2002,601,6.8,1.85,3000,1
"Color",159,98,377,844,1000,278821,5465,5041,1,37,"R",NA,2009,887,6.5,1.85,0,1
"Color",202,112,0,38,717,211667,53508,907,0,131,"R",4.2e+09,2005,126,7.7,2.35,4000,1
"Color",50,120,0,9,24,706622,1213,53,2,17,"",NA,2010,12,6.4,1.85,0,1
"Color",54,99,0,798,26000,92191,29463,29325,1,84,"R",2500000,2001,1000,6.5,1.85,0,1
"Color",98,110,143,76,155,49413,6919,398,0,26,"R",3.5e+07,2006,96,7.3,2.35,528,1
"Color",92,102,3,327,820,199652,7390,1950,0,40,"R",NA,2011,356,6.6,2.35,0,1
"Color",112,109,187,0,129,181655,35464,131,1,206,"R",NA,2002,2,7.9,1.85,0,1
"Color",138,104,0,329,14000,108229,30836,15860,1,137,"R",4500000,2009,1000,5.9,2.35,7000,0
"Color",149,133,869,425,888,112000000,680041,2176,0,760,"R",4400000,1975,721,8.7,1.85,32000,1
"Color",111,112,63,422,2000,26345,16445,4810,4,99,"R",3e+06,2012,1000,6.1,2.35,0,1
"Color",149,89,143,100,1000,6940281,43135,1291,6,346,"R",NA,2000,146,7.3,2.35,0,1
"Color",90,124,79,93,309,188870,13443,857,1,25,"R",NA,2010,254,6.7,2.35,0,1
"Color",149,101,51,8,446,20772796,34232,497,1,346,"PG-13",6e+06,2002,20,7.6,2.35,0,1
"Color",12,133,12,106,464,199228,7295,1045,0,49,"",1.5e+08,2009,374,7.2,2.35,504,1
"Color",256,111,456,394,20000,34964818,39975,21404,4,186,"PG",1.5e+08,2015,559,5.8,2.35,24000,0
"Color",50,93,23,130,471,2542264,3407,938,1,48,"PG-13",NA,1997,232,7.1,1.85,61,1
"Color",232,104,335,16,114,1487477,47097,206,0,310,"R",4200000,2004,28,6.5,1.85,0,1
"Color",63,112,277,327,1000,62549000,41361,2412,0,148,"R",2300000,1992,530,7.3,2.35,0,1
"Color",75,94,84,95,110,105500000,31260,582,0,152,"R",4e+06,1981,95,6.2,1.85,0,1
"Color",274,90,0,231,648,101055,17478,1951,0,159,"R",4e+06,2009,529,5,2.35,0,0
"Color",265,101,0,11,19000,44566004,321283,32015,0,1848,"R",4e+06,2003,13000,7.8,1.85,17000,1
"Color",154,93,11000,629,11000,39200000,192940,12691,0,491,"PG",4e+06,1977,636,8.1,1.37,0,1
"Color",44,152,309,132,232,36000000,9456,825,0,107,"Not Rated",4e+06,1952,178,6.7,1.37,625,1
"Color",314,150,0,748,23000,65007045,128694,26489,0,657,"PG-13",1.4e+08,2014,892,6.1,2.35,51000,1
"Color",153,112,395,80,13000,31252964,71495,13707,1,522,"R",4e+06,2001,595,7.1,2.35,0,1
"Color",256,95,9,428,584,131175,30219,1885,2,200,"PG-13",8500000,2015,430,5.6,2.35,22000,0
"Color",123,111,81,687,12000,31968347,93894,14823,0,286,"R",3600000,1995,898,7.6,1.66,0,1
"Color",149,91,357,326,3000,35385560,27198,4807,1,131,"R",4e+06,2015,465,4.6,2.35,8000,0
"Color",323,106,450,712,14000,20803237,110616,18645,1,291,"R",3500000,2010,3000,7.1,1.85,16000,1
"Color",172,93,0,133,355,13008928,73501,837,0,333,"R",4e+06,1988,151,7.3,2.35,27000,1
" Black and White",74,109,0,428,847,10941801,12059,2649,0,486,"Unrated",NA,2004,670,5.4,1.85,2000,0
"Color",161,93,8,400,45000,15152879,13506,46868,0,68,"PG-13",5e+06,2013,541,4,2.35,0,0
"Color",548,165,0,127,230,25359200,266020,673,0,836,"R",4e+06,2014,193,8,1.85,92000,1
"Color",177,96,11000,405,19000,10515579,66840,20132,0,248,"PG-13",4e+06,2006,427,6.7,1.85,0,1
"Color",230,119,13000,567,1000,180011740,177729,2776,0,1368,"PG-13",1e+08,2001,658,5.7,2.35,0,0
"Color",27,93,69,69,522,10097096,5612,955,2,38,"R",4e+06,2001,231,4.6,1.85,842,0
"Color",22,82,69,585,939,9821335,1415,3354,1,10,"R",6e+06,2000,706,4,1.85,118,0
"Color",157,101,47,407,658,8243880,28714,3086,1,215,"R",3200000,2003,636,7,2.35,762,1
"Color",125,81,5,710,49000,7825820,13086,50831,0,156,"R",4e+06,2006,780,5.9,1.85,576,0
"Color",10,82,7,27,584,7557877,2129,1002,0,37,"R",NA,1995,246,4.6,1.85,138,0
"Color",160,107,0,255,798,14637490,16411,2537,2,136,"R",2.5e+07,2010,374,4.8,2.35,0,0
"Color",300,105,171,143,382,7159147,120189,954,0,308,"R",3400000,2007,273,7.5,2.35,11000,1
"Color",69,86,89,511,986,17314483,14621,4073,2,48,"R",4e+06,2014,713,4.7,1.85,0,0
"Color",143,110,675,968,16000,6525762,44339,19928,2,425,"R",4e+06,2002,977,6.7,1.85,0,1
"Color",46,90,0,242,812,4613815,19622,1566,0,58,"R",NA,2006,466,6,1.85,931,1
"Color",51,110,99,960,4000,4301331,78241,7921,6,177,"R",4e+06,1995,975,6.7,1.85,0,1
"Color",163,104,30,296,769,4046737,67949,2251,1,390,"R",4e+06,2002,413,7.1,1.85,15000,1
"Color",52,96,2,0,960,3713002,3611,972,1,62,"R",8e+06,2003,12,2.7,1.85,131,0
"Color",40,110,0,237,721,3468572,10073,1966,0,78,"R",4e+06,1988,246,7.3,1.85,816,1
"Color",50,84,378,611,925,2892582,22697,3559,0,202,"R",4e+06,1996,729,7.6,1.85,0,1
"Color",45,94,24,545,834,2800000,4377,2662,3,85,"R",4e+06,1999,625,5.8,1.85,309,0
"Color",121,93,131,90,497,2426851,16224,776,1,76,"R",4e+06,2007,113,6.5,2.55,830,1
"Color",114,96,101,71,730,1325073,18762,1208,0,91,"R",4e+06,2005,394,6.6,2.35,708,1
"Color",116,101,21,161,420,864959,20275,1215,0,151,"PG",4e+06,2005,291,6.9,1.85,0,1
"Color",115,102,330,0,48,2601847,22457,48,0,69,"PG-13",4e+06,2011,0,8.5,2.35,26000,1
"Color",15,87,101,324,721,800000,2308,1700,0,35,"R",4e+06,1987,576,4.8,1.85,550,0
"Color",122,83,19,322,947,1429260,45293,2353,1,71,"PG-13",NA,2011,685,6.6,2.35,0,1
"Color",41,99,60,444,979,562059,8535,3130,4,113,"R",4e+06,2002,665,7,1.85,872,1
"Color",31,106,81,687,2000,399793,2877,4343,0,70,"R",4e+06,1999,811,5.4,1.78,111,0
"Color",232,117,234,221,12000,371897,36494,13607,2,118,"R",4e+06,2013,1000,6.9,2.35,11000,1
"Color",43,99,13,159,419,302204,6705,975,3,53,"PG",3e+06,1997,254,6.6,2.35,167,1
"Color",68,102,212,195,10000,354704,2705,11083,0,38,"R",1300000,1987,633,5.9,1.85,314,0
"Color",51,85,0,209,945,265107,4617,2282,1,93,"Unrated",1500000,2000,774,6.3,1.85,614,1
"Color",33,86,8,428,759,185577,2133,2805,1,31,"R",4e+06,1999,638,6.3,1.85,182,1
"Color",26,120,45,69,623,100412,2112,824,0,7,"PG-13",4e+06,2013,85,7.7,2.35,0,1
"Color",109,106,0,67,617,58214,34224,916,0,137,"R",9500000,2010,163,7,2.35,10000,1
"Color",34,103,272,70,736,75078,1398,1403,4,26,"R",1.4e+07,2000,450,6.3,1.85,132,1
"Color",141,112,105,748,18000,317125,23334,25269,0,87,"R",1.6e+07,2013,6000,6.2,2.35,0,1
"Color",64,113,58,9,331,146402,9913,387,1,38,"R",4e+06,2002,27,7.7,1.85,0,1
"Color",215,98,53,65,530,18469,34263,1038,1,141,"R",650000,2010,238,6.5,2.35,0,1
"Color",12,92,19,599,18000,12836,1686,20135,1,28,"R",4e+06,1997,759,5.8,1.85,161,0
"Color",70,106,19,9,585,20262,1738,629,2,10,"Unrated",4e+06,2014,29,6.1,2.35,278,1
"Color",36,93,55,5,223,4063,2086,242,3,20,"R",4e+06,2012,11,5.2,2.35,657,0
"Color",157,226,149,248,503,198655278,215340,1862,1,706,"G",3977000,1939,384,8.2,1.37,16000,1
"Color",31,104,10,196,507,143653,1177,1281,0,10,"PG-13",4e+06,2014,236,6,2.35,0,1
"Color",53,152,541,288,773,14873,5294,2888,2,67,"Approved",3800000,1965,575,6.8,2.35,251,1
"Color",21,107,24,83,277,8000000,3167,731,0,90,"Passed",3768785,1950,244,7,1.37,456,1
"Color",246,97,69,106,414,304137,55982,1269,0,148,"R",NA,2010,365,7.3,1.85,17000,1
"Color",78,95,89,388,963,37606,31836,2658,0,90,"R",3500000,2009,654,6.8,2.35,0,1
"Color",41,102,136,48,89,2956000,3258,282,0,54,"Approved",3700000,1948,78,7.1,1.37,359,1
"Color",61,99,29,64,117,19959,3579,298,2,14,"R",3800000,2009,64,6.9,2.35,0,1
"Color",112,109,13,480,3000,2706659,17770,5977,0,172,"R",2e+06,2006,796,6.9,1.85,0,1
"Color",349,113,174,767,14000,61094903,210548,17151,3,332,"PG-13",3e+07,2011,902,6.9,2.35,29000,1
"Color",122,91,11,121,1000,45857453,82232,2323,3,174,"R",3500000,1997,891,7.2,1.85,0,1
"Color",134,88,104,318,628,83400000,160281,2726,0,427,"PG",3500000,1980,575,7.8,1.85,16000,1
" Black and White",20,97,473,624,826,27900000,74626,3455,1,157,"R",3500000,1995,723,7.3,1.85,8000,1
"Color",28,97,117,556,851,27900000,39508,3036,2,96,"R",3500000,1993,582,7.5,1.85,0,1
"Color",95,85,10,178,3000,14000000,15956,3617,0,118,"R",3500000,1987,273,6,1.85,1000,1
"Color",425,92,22,159,648,25138292,66483,1122,0,452,"R",3500000,2015,191,6.8,1.66,43000,1
"Color",19,93,0,78,625,10305534,1721,987,2,38,"R",3500000,1998,118,3.9,1.85,280,0
"Color",43,96,0,111,385,9449219,13949,995,2,98,"R",3500000,1996,356,6.1,1.85,453,1
" Black and White",127,105,386,248,3000,6390032,24977,4238,2,229,"R",3500000,1998,258,7.5,2.35,0,1
"Color",262,129,195,50,827,20167424,131831,1044,0,231,"R",2e+06,2009,88,8.2,2.35,33000,1
"Color",252,37,0,199,634,5923044,113451,1347,0,537,"X",3600000,1987,328,7.8,1.85,0,1
"Color",31,81,0,542,560,3293258,11399,2238,0,131,"PG-13",3e+06,2001,555,5.2,1.85,0,0
"Color",39,106,22,10,174,886410,1024,222,0,494,"R",3500000,1998,16,6.8,1.85,140,1
"Color",337,103,12,4,29,252652,54104,44,0,199,"PG-13",19900000,2010,4,7,1.85,38000,1
"Color",30,101,0,681,827,220234,1950,3574,3,24,"R",3500000,2006,729,6.5,1.85,360,1
"Color",265,102,82,536,622,34350553,104072,2486,4,207,"R",6.8e+07,2012,591,5.7,2.35,15000,0
"Color",50,98,9,405,11000,101228,7228,20009,4,53,"R",3500000,2005,8000,6.4,1.85,414,1
"Color",50,91,23,660,4000,96793,12188,6380,3,135,"PG-13",3500000,2004,756,5.3,2.35,1000,0
"Color",9,105,28,131,426,123777,342,1043,0,15,"PG-13",3500000,2016,294,4.7,1.85,0,0
"Color",169,80,10,34,11000,77413017,45984,11218,0,331,"G",8e+06,2005,108,7.6,1.85,0,1
"Color",290,107,78,969,18000,5354039,92599,22834,8,225,"R",3500000,2011,2000,7.1,1.85,21000,1
"Color",159,92,0,539,1000,2926565,28573,3608,0,72,"R",3e+06,2008,585,6.5,1.66,0,1
"Color",535,107,141,535,24000,13092000,399138,26495,0,731,"R",3300000,2014,970,8.5,2.4,129000,1
"Color",214,135,353,40,1000,7563397,533200,1211,0,749,"R",3300000,2002,69,8.7,1.85,28000,1
"Color",47,99,8,78,798,104257,19194,1430,2,160,"R",2200000,1999,472,7.1,1.85,0,1
"Color",85,93,22,303,11000,17311,12304,11860,0,73,"R",NA,2006,505,6.7,1.85,799,1
"Color",349,115,346,26,74,610968,170155,216,1,249,"R",3800000,2012,69,8.3,2.35,60000,1
"Color",60,91,38,377,625,8108247,9607,2747,0,174,"PG-13",3300000,2006,464,7.4,1.85,0,1
"Color",212,128,39,0,15,3766595,29248,17,7,86,"PG-13",NA,2008,2,7.5,2.35,0,1
"Color",122,99,6,194,828,2277396,29239,1936,0,70,"PG-13",NA,2009,390,7.2,2.35,0,1
"Color",155,101,13,6,280,6517198,30474,308,0,172,"R",3e+06,2004,11,7.5,1.85,0,1
"Color",261,105,101,157,1000,5776314,73349,2016,4,142,"R",3200000,2010,394,7.2,1.85,15000,1
"Color",94,109,644,559,1000,141600000,90177,3468,6,257,"R",3e+06,1978,783,7.6,1.85,0,1
"Color",164,110,82,177,387,51100000,139432,1198,2,418,"Approved",3e+06,1964,202,7.8,1.37,0,1
"Color",134,94,0,557,2000,16501785,469561,3559,4,514,"R",3500000,1996,887,8.2,1.85,21000,1
"Color",53,115,0,360,1000,38168022,4687,1964,0,83,"R",3e+06,2000,436,6.6,1.85,290,1
"Color",264,98,21,189,438,84749884,82133,1081,0,359,"R",3e+06,2010,332,5.7,1.85,14000,0
"Color",94,91,52,482,773,24788807,21245,1965,0,213,"PG",3e+06,1998,588,7.4,2.35,0,1
" Black and White",215,120,909,184,909,21244913,123090,1779,2,888,"R",4e+06,2002,504,8,1.85,4000,1
"Color",85,109,611,4,878,377420,2789,900,1,20,"PG-13",NA,2014,10,7.3,2.35,0,1
"Color",138,87,28,217,426,30000000,43485,1472,0,327,"R",2200000,1985,359,5.4,1.85,0,0
"Color",55,117,133,249,687,20966644,29610,1665,0,94,"Unrated",3e+06,1985,443,7.4,1.66,0,1
"Color",361,85,65,535,942,64423650,139329,3708,0,578,"R",3e+06,2013,810,5.7,2.35,31000,0
"Color",411,110,301,412,1000,48056940,155153,2239,0,524,"R",3e+06,2012,419,6.8,2.35,58000,1
"Color",24,113,9,12,71,19184015,1466,159,1,35,"R",3e+06,2002,65,5.4,1.85,63,0
"Color",35,98,188,693,2000,24629916,12942,4277,0,34,"PG",3e+06,1997,970,5.1,1.85,902,0
"Color",158,86,41,155,956,19472057,25332,1862,0,307,"R",3e+06,1986,316,5.9,1.85,0,0
"Color",122,161,767,87,682,27200000,149444,1035,2,273,"PG",3e+06,1957,119,8.2,2.35,0,1
"Color",16,100,32,175,610,15369573,2580,1441,1,54,"PG",3e+06,1990,232,5.3,1.85,710,0
"Color",112,91,18,307,935,15935068,19331,2899,0,317,"R",2500000,1993,805,4.3,1.85,949,0
"Color",114,100,1000,220,989,11694528,7721,2165,0,72,"R",3e+06,2005,744,7.2,1.85,635,1
"Color",246,84,85,748,13000,229094,27650,14696,2,88,"R",NA,2015,884,6.9,1.66,0,1
"Color",49,84,23,706,1000,10017041,8265,4815,3,20,"R",3e+06,2009,927,5.9,1.85,545,0
"Color",16,94,9,200,927,9016377,1004,1936,3,8,"R",NA,1999,209,5.2,1.85,143,0
"Color",37,99,18,233,939,7059537,8279,2321,0,101,"PG-13",3e+06,2006,407,3,1.85,837,0
"Color",405,109,0,48,140,8114507,95362,328,1,270,"R",3e+06,2013,63,7.9,1.85,62000,1
"Color",29,95,4,152,641,7888703,8465,1389,1,65,"PG",3e+06,1987,168,3.2,1.85,491,0
"Color",81,97,152,135,674,7282851,9502,1395,1,100,"R",3e+06,1988,174,6.5,1.85,812,1
"Color",75,90,15,453,953,5844929,6000,2510,1,109,"PG-13",3e+06,2002,625,7,1.85,595,1
"Color",91,117,375,31,1000,3222857,12560,1394,0,147,"PG-13",NA,2005,329,7.8,2.35,0,1
"Color",82,96,70,163,883,4170647,14548,1616,0,161,"R",1900000,1999,183,6.9,1.85,1000,1
"Color",48,82,0,51,472,4142507,3665,858,1,81,"R",3e+06,2000,324,4.4,1.85,131,0
"Color",33,109,300,200,729,4109095,8239,1292,0,92,"R",3e+06,1996,257,6,1.85,0,1
"Color",133,90,132,547,1000,4033268,9808,3692,0,53,"R",NA,2010,864,6.6,2.35,0,1
"Color",22,98,16,222,687,3902679,3943,1806,0,49,"R",3e+06,1993,233,5.3,1.66,217,0
"Color",30,95,45,267,578,3559990,8005,1363,0,49,"R",3e+06,1997,341,5.3,1.85,417,0
"Color",79,104,11,194,11000,3287435,8603,12250,2,115,"R",4500000,2001,813,7.1,1.85,430,1
"Color",49,87,18,844,3000,3071947,18711,9555,3,183,"R",3500000,1999,2000,5.4,1.85,0,0
"Color",42,108,232,353,10000,2961991,15885,11459,4,78,"R",3300000,1996,721,6.9,1.85,0,1
" Black and White",345,86,387,270,962,4063238,43982,2260,0,139,"R",NA,2012,481,7.4,1.85,11000,1
"Color",152,94,151,29,113,2912363,25063,278,1,177,"R",3e+06,2005,64,7.3,2.35,0,1
"Color",148,134,377,812,22000,3000000,55329,36859,9,499,"",3e+06,1998,11000,7.8,1.85,0,1
"Color",23,89,269,24,489,2223990,761,539,1,14,"R",3e+06,2003,26,6.6,1.85,26,1
"Color",254,102,0,387,40000,1821983,31089,43810,0,261,"R",3e+06,2014,3000,5.4,2.35,20000,0
"Color",305,120,0,38,717,2181290,356181,852,0,809,"R",3e+06,2003,78,8.4,2.35,43000,1
"Color",19,110,13,221,439,2848578,3942,1567,0,65,"PG",3500000,2010,399,6.3,1.78,0,1
"Color",272,86,59,104,694,703002,37495,1249,4,230,"Not Rated",3e+06,2011,324,6.1,2.35,37000,1
"Color",248,123,121,168,13000,373060,47385,13636,0,112,"Not Rated",NA,2009,260,7.3,1.33,0,1
"Color",152,99,89,322,962,1007535,7625,2452,5,54,"PG-13",NA,2011,476,5.7,1.85,0,0
"Color",156,87,21,416,4000,418268,37156,8353,3,129,"R",3e+06,2012,3000,5.3,2.35,0,0
"Color",82,93,78,197,536,200803,7988,1467,3,71,"R",3e+06,2012,317,5.3,1.78,0,0
"Color",175,111,81,81,3000,33631221,48562,3784,1,145,"R",2.5e+07,2014,571,6,2.35,0,1
"Color",40,98,7,17,289,95016,11074,362,0,56,"R",2700000,2004,38,7.4,1.85,442,1
"Color",63,88,26,236,487,143000,4122,1495,0,48,"R",5e+06,2009,298,4.1,2.35,0,0
"Color",20,97,700,56,599,39852,1238,1030,1,25,"R",3e+06,1999,325,6.7,1.85,117,1
"Color",174,122,87,605,2000,22000,30511,4920,4,226,"R",3e+06,2011,683,5.8,2.35,0,0
"Color",90,86,0,77,767,128937,2437,975,0,31,"R",NA,2009,122,6.2,1.85,580,1
"Color",451,108,13000,11000,40000,334185206,306336,79957,0,736,"PG",2e+08,2010,25000,6.5,1.85,24000,1
"Color",343,105,0,502,2000,201148159,103749,4671,1,323,"PG",9.5e+07,2015,520,7,2.35,56000,1
"Color",71,113,179,11,119,5595428,28951,167,0,257,"R",2900000,1998,14,8,2.35,0,1
"Color",35,105,39,183,267,3123749,746,1231,8,27,"R",1500000,2005,225,6.5,1.85,88,1
"Color",251,89,192,142,447,3645438,55040,923,1,539,"Unrated",2200000,2003,236,6.8,2.35,0,1
"Color",159,116,153,165,275,22201636,33567,727,1,206,"R",8e+06,2005,247,7.4,1.85,0,1
" Black and White",181,120,0,102,105,25000000,175196,527,2,350,"Not Rated",2883848,1959,103,8.3,1.66,10000,1
"Color",110,88,152,181,935,19170001,21359,1855,0,270,"R",2800000,1988,448,5.3,1.85,0,0
" Black and White",213,102,149,357,695,22202612,291875,2509,3,533,"Passed",2800000,1939,421,8.1,1.37,14000,1
" Black and White",129,106,0,481,1000,86300000,112671,2703,0,315,"PG",2800000,1974,595,8,1.85,14000,1
"Color",280,95,0,192,569,952620,40800,1797,0,332,"R",2e+06,2007,529,5.7,1.85,0,0
"Color",61,113,9,42,402,9054736,5744,787,1,57,"R",2700000,1997,222,7.1,1.66,381,1
"Color",121,93,0,628,1000,119500000,95294,4701,0,363,"R",2600000,1974,1000,7.8,2.35,12000,1
"Color",166,97,17,74,158,32600000,29488,467,0,326,"R",1800000,1984,84,5.9,1.85,0,0
" Black and White",269,82,84,46,88,3826455,34643,205,1,123,"PG-13",NA,2013,64,7.4,1.33,17000,1
"Color",29,140,133,239,443,3130592,10755,1269,1,69,"R",2600000,1987,249,7.8,1.66,963,1
"Color",107,109,7,1000,40000,10654581,45500,52621,0,260,"R",3.4e+07,1999,9000,5.3,1.85,1000,0
"Color",173,66,76,36,123,38108,40878,239,0,124,"R",2600000,2007,76,7.2,1.85,0,1
"Color",129,86,89,555,713,40041683,34620,3421,6,107,"R",2500000,2013,584,5.1,1.85,0,0
"Color",30,87,67,67,871,33349949,9010,1111,0,199,"PG",2500000,2012,118,5.1,1.85,0,0
"Color",220,119,0,593,908,33386128,36372,3226,0,491,"R",1.5e+07,2009,764,4.9,1.85,3000,0
"Color",75,149,15000,982,15000,25809813,50311,28713,6,212,"PG",2.6e+07,1996,9000,6.9,1.37,0,1
"Color",162,98,24,67,381,14400000,28589,684,0,532,"R",2500000,1982,128,4.6,2.35,0,0
"Color",26,75,15,36,1000,32230907,6062,1385,0,30,"R",2500000,2013,309,6.7,1.85,0,1
"Color",63,104,835,535,18000,6401336,36996,19923,2,153,"R",2500000,1991,595,7.1,1.78,0,1
"Color",205,102,0,294,625,26781723,187595,1655,3,978,"R",2500000,2004,379,7.6,2.35,0,1
"Color",121,105,0,4,15,5400000,183288,36,1,395,"R",2500000,1995,12,8.1,1.85,22000,1
"Color",74,107,7,442,745,1282084,6221,2125,1,87,"R",2500000,1999,631,7,2.35,500,1
"Color",54,96,13,209,643,1186323,7776,1396,0,84,"R",NA,2004,265,7.6,1.85,774,1
"Color",80,101,34,40,56,1094998,2560,150,1,29,"PG-13",NA,2007,41,6.7,2.35,430,1
"Color",252,89,14,215,902,3325638,52509,1980,3,84,"PG-13",2500000,2012,291,7.1,2.35,13000,1
"Color",72,106,148,471,900,395592,21202,2972,1,134,"R",2e+06,2003,648,7.6,1.85,0,1
"Color",220,95,53,478,8000,6851969,105591,10040,1,178,"R",2500000,2013,1000,7.1,2.35,10000,1
"Color",197,101,119,0,334,12995673,52286,338,1,345,"R",2500000,2008,4,7.7,1.78,24000,1
"Color",14,112,9,125,860,173783,578,1252,0,34,"Not Rated",2500000,2008,130,7.6,1.85,588,1
"Color",3,100,10,107,655,118666,91,1064,7,3,"",2500000,2006,157,6.6,1.85,144,1
" Black and White",191,92,43,936,989,114324072,185345,4730,0,392,"PG-13",2e+07,2004,939,6.7,2.35,0,1
"Color",18,100,0,249,640,71904,806,1491,1,18,"PG-13",2500000,2006,261,5.7,1.85,140,0
"Color",28,80,0,5,191,99851,1138,210,0,30,"R",2500000,2010,12,7.1,1.78,0,1
"Color",22,106,8,315,611,115504,4820,1739,2,26,"PG-13",1.4e+07,2008,397,6.2,2.35,0,1
"Color",62,103,24,10,127,5725,10220,163,0,110,"R",8400000,2000,10,6.1,2.35,560,1
"Color",47,90,8,35,426,75727,5699,862,0,40,"PG-13",2500000,2008,399,5.9,1.85,0,0
"Color",238,96,571,370,2000,322157,61787,4590,0,203,"R",2500000,2010,973,6.8,1.85,19000,1
"Color",28,120,0,702,1000,5731103,4100,5963,10,35,"R",2400000,1996,748,6.8,1.85,352,1
"Color",25,101,9,201,973,978908,4057,2306,0,90,"PG-13",2400000,2006,872,5.1,2.35,250,0
"Color",121,84,406,233,586,438653,108052,1490,0,434,"R",NA,2006,497,6.6,1.85,79000,1
"Color",172,101,222,698,1000,327919,99177,3282,0,192,"Unrated",1500000,2006,788,7.7,1.85,11000,1
"Color",8,105,29,76,847,178739,1015,1668,0,10,"PG-13",2450000,2011,618,3.9,1.85,566,0
"Color",15,97,23,326,982,565592,2189,2580,0,63,"PG",NA,1998,599,6.8,1.85,500,1
"Color",12,95,535,608,1000,27012,440,3586,4,9,"PG-13",NA,2010,646,5.9,2.35,279,0
"Color",235,91,49,20,72,36200000,31952,174,0,372,"R",4e+06,1982,31,5.7,2.35,0,0
"Color",160,92,13,17,42,21300000,22521,170,0,342,"R",2200000,1985,27,4.7,1.85,1000,0
"Color",18,117,84,275,861,379643,1573,2161,0,29,"PG-13",2200000,2007,425,5.9,1.85,285,0
" Black and White",97,172,355,188,749,23650000,40359,1941,5,235,"Not Rated",2100000,1946,208,8.1,1.37,0,1
"Color",76,115,184,551,730,510092,29424,3293,0,336,"R",NA,2001,648,7,1.85,0,1
"Color",67,89,16,14,117,313436,12244,155,0,95,"R",15500000,2001,21,7.6,1.85,0,1
"Color",4,125,7,17,128,3330,22,214,0,1,"R",2100000,2015,22,7.2,2.35,305,1
"Color",167,115,92,177,559,24800000,89403,1456,0,358,"Approved",2e+06,1963,201,7.5,1.37,0,1
"Color",49,96,6,14,40,792966,4663,99,2,40,"R",2300000,1989,30,5.1,1.33,321,0
"Color",533,100,421,159,314,14673301,112899,1062,0,631,"R",2e+06,2014,189,6.9,2.35,45000,1
" Black and White",177,87,750,41,745,9003011,133966,1396,0,294,"R",2e+06,1981,531,7.6,2.35,0,1
"Color",77,102,32,75,483,11546543,34520,768,1,146,"R",2e+06,1994,147,7.6,2.35,0,1
